time,open,high,low,close,tick_volume,spread,real_volume
2026-07-08 12:55:00,162.408,162.465,162.406,162.461,501,3,0
2026-07-08 13:00:00,162.461,162.465,162.422,162.432,506,3,0
2026-07-08 13:05:00,162.432,162.452,162.419,162.449,366,3,0
2026-07-08 13:10:00,162.448,162.466,162.437,162.447,351,3,0
2026-07-08 13:15:00,162.448,162.458,162.435,162.436,343,3,0
2026-07-08 13:20:00,162.436,162.44,162.412,162.438,445,3,0
2026-07-08 13:25:00,162.438,162.451,162.435,162.439,330,3,0
2026-07-08 13:30:00,162.438,162.443,162.407,162.412,399,3,0
2026-07-08 13:35:00,162.413,162.422,162.406,162.413,331,3,0
2026-07-08 13:40:00,162.414,162.426,162.407,162.412,290,3,0
2026-07-08 13:45:00,162.412,162.461,162.411,162.451,369,3,0
2026-07-08 13:50:00,162.451,162.475,162.45,162.462,364,3,0
2026-07-08 13:55:00,162.462,162.478,162.456,162.475,272,3,0
2026-07-08 14:00:00,162.475,162.501,162.474,162.488,356,3,0
2026-07-08 14:05:00,162.488,162.498,162.475,162.483,308,3,0
2026-07-08 14:10:00,162.483,162.491,162.47,162.472,306,3,0
2026-07-08 14:15:00,162.472,162.494,162.469,162.493,234,3,0
2026-07-08 14:20:00,162.493,162.507,162.479,162.486,362,3,0
2026-07-08 14:25:00,162.487,162.497,162.471,162.486,324,3,0
2026-07-08 14:30:00,162.486,162.516,162.484,162.51,350,3,0
2026-07-08 14:35:00,162.51,162.553,162.509,162.539,549,3,0
2026-07-08 14:40:00,162.539,162.542,162.423,162.477,788,3,0
2026-07-08 14:45:00,162.477,162.496,162.462,162.494,625,3,0
2026-07-08 14:50:00,162.495,162.525,162.493,162.515,439,3,0
2026-07-08 14:55:00,162.516,162.547,162.509,162.537,439,3,0
2026-07-08 15:00:00,162.537,162.54,162.483,162.486,489,3,0
2026-07-08 15:05:00,162.487,162.506,162.471,162.492,546,3,0
2026-07-08 15:10:00,162.493,162.498,162.474,162.496,460,3,0
2026-07-08 15:15:00,162.496,162.496,162.445,162.476,545,3,0
2026-07-08 15:20:00,162.476,162.501,162.473,162.499,609,3,0
2026-07-08 15:25:00,162.499,162.505,162.473,162.475,486,3,0
2026-07-08 15:30:00,162.475,162.485,162.463,162.474,498,3,0
2026-07-08 15:35:00,162.475,162.492,162.47,162.471,317,3,0
2026-07-08 15:40:00,162.471,162.486,162.463,162.48,293,3,0
2026-07-08 15:45:00,162.48,162.483,162.46,162.472,303,3,0
2026-07-08 15:50:00,162.472,162.483,162.446,162.448,323,3,0
2026-07-08 15:55:00,162.448,162.523,162.448,162.519,1070,3,0
2026-07-08 16:00:00,162.52,162.548,162.511,162.528,584,3,0
2026-07-08 16:05:00,162.528,162.541,162.514,162.515,513,3,0
2026-07-08 16:10:00,162.515,162.532,162.505,162.522,474,3,0
2026-07-08 16:15:00,162.522,162.563,162.512,162.525,409,3,0
2026-07-08 16:20:00,162.525,162.533,162.507,162.517,368,3,0
2026-07-08 16:25:00,162.517,162.533,162.495,162.529,555,3,0
2026-07-08 16:30:00,162.529,162.529,162.485,162.504,697,3,0
2026-07-08 16:35:00,162.504,162.518,162.488,162.511,506,3,0
2026-07-08 16:40:00,162.511,162.546,162.501,162.522,525,3,0
2026-07-08 16:45:00,162.523,162.531,162.513,162.524,404,3,0
2026-07-08 16:50:00,162.524,162.566,162.523,162.551,541,3,0
2026-07-08 16:55:00,162.551,162.56,162.511,162.539,490,3,0
2026-07-08 17:00:00,162.539,162.55,162.513,162.529,370,3,0
2026-07-08 17:05:00,162.529,162.555,162.513,162.537,424,3,0
2026-07-08 17:10:00,162.537,162.546,162.526,162.541,342,3,0
2026-07-08 17:15:00,162.542,162.552,162.536,162.538,329,3,0
2026-07-08 17:20:00,162.538,162.542,162.524,162.53,285,3,0
2026-07-08 17:25:00,162.53,162.562,162.526,162.55,355,3,0
2026-07-08 17:30:00,162.551,162.598,162.549,162.582,389,3,0
2026-07-08 17:35:00,162.582,162.599,162.566,162.582,321,3,0
2026-07-08 17:40:00,162.582,162.582,162.55,162.566,352,3,0
2026-07-08 17:45:00,162.567,162.604,162.566,162.589,387,3,0
2026-07-08 17:50:00,162.59,162.597,162.568,162.595,298,3,0
2026-07-08 17:55:00,162.595,162.623,162.594,162.609,476,3,0
2026-07-08 18:00:00,162.609,162.648,162.605,162.623,528,3,0
2026-07-08 18:05:00,162.622,162.629,162.593,162.612,425,3,0
2026-07-08 18:10:00,162.612,162.647,162.611,162.645,325,3,0
2026-07-08 18:15:00,162.644,162.676,162.641,162.664,417,3,0
2026-07-08 18:20:00,162.663,162.689,162.663,162.671,375,3,0
